player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Kevin Durant,FanDuel,26.5,36.27891061498446,26.148998645361736,0.41912293314162474,0.5808770668583753,0.46209273182957394,0.5379072681704261,-0.0429697986879492,0.042969798687949146,under,0.042969798687949146
Sam Hauser,BetOnline.ag,7.5,23.241888748082033,9.668709139845951,0.5315172632245803,0.46848273677541974,0.48974190636412124,0.5102580936358787,0.04177535686045902,-0.04177535686045897,over,0.04177535686045902
Cameron Johnson,FanDuel,10.5,29.61739211948814,11.904732835858177,0.5315172632245803,0.46848273677541974,0.48987854251012153,0.5101214574898786,0.04163872071445873,-0.04163872071445884,over,0.04163872071445873
Luka Doncic,FanDuel,34.5,35.649049556932994,28.953126577329304,0.4444444444444444,0.5555555555555556,0.48581617766250607,0.5141838223374939,-0.041371733218061646,0.041371733218061646,under,0.041371733218061646
Sam Hauser,DraftKings,7.5,23.241888748082033,9.668709139845951,0.5315172632245803,0.46848273677541974,0.4905802562170309,0.5094197437829691,0.040937007007549375,-0.04093700700754932,over,0.040937007007549375
Austin Reaves,BetOnline.ag,23.5,35.8195883177272,24.429594994615766,0.46279761904761907,0.5372023809523809,0.5030953363598845,0.4969046636401156,-0.04029771731226539,0.040297717312265335,under,0.040297717312265335
Ajay Mitchell,DraftKings,11.5,26.241873929968477,13.104962303771067,0.5315172632245803,0.46848273677541974,0.4916850288945246,0.5083149711054754,0.03983223433005567,-0.03983223433005567,over,0.03983223433005567
Deandre Ayton,BetOnline.ag,11.5,28.207097377161755,12.830746554269332,0.5315172632245803,0.46848273677541974,0.49179655455291227,0.5082034454470877,0.03972070867166799,-0.03972070867166799,over,0.03972070867166799
Toumani Camara,DraftKings,12.5,31.51242002159252,13.442479015223862,0.46279761904761907,0.5372023809523809,0.5020774472328402,0.4979225527671597,-0.03927982818522113,0.039279828185221244,under,0.039279828185221244
Amen Thompson,DraftKings,18.5,36.78521744704525,19.57945266234856,0.5315172632245803,0.46848273677541974,0.4937655860349127,0.5062344139650873,0.03775167718966754,-0.03775167718966754,over,0.03775167718966754
Naz Reid,BetOnline.ag,12.5,24.948218887882778,12.581877500885398,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Ausar Thompson,FanDuel,9.5,24.399891903095103,9.5222095431349,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Jaylin Williams,BetOnline.ag,5.5,18.31305462966857,6.180020771245191,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Kevin Huerter,FanDuel,8.5,20.698624061521752,9.341992269708895,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Jay Huff,DraftKings,10.5,21.118036574433624,10.789929793543225,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Ryan Rollins,FanDuel,18.5,32.89720283137303,19.25896639668108,0.46279761904761907,0.5372023809523809,0.5,0.5,-0.03720238095238093,0.03720238095238093,under,0.03720238095238093
Naz Reid,DraftKings,12.5,24.948218887882778,12.581877500885398,0.46279761904761907,0.5372023809523809,0.4979225527671597,0.5020774472328402,-0.03512493371954062,0.03512493371954073,under,0.03512493371954073
Onyeka Okongwu,DraftKings,12.5,29.3876344706885,14.471016720114568,0.5315172632245803,0.46848273677541974,0.4979225527671597,0.5020774472328402,0.033594710457420573,-0.03359471045742046,over,0.033594710457420573
Obi Toppin,BetOnline.ag,8.5,18.00743388365607,8.931872423455562,0.46279761904761907,0.5372023809523809,0.4948402542722694,0.5051597457277305,-0.03204263522465034,0.03204263522465045,under,0.03204263522465045
Chet Holmgren,BetOnline.ag,14.5,29.623539721282864,15.420415404428432,0.46279761904761907,0.5372023809523809,0.4948402542722694,0.5051597457277305,-0.03204263522465034,0.03204263522465045,under,0.03204263522465045
Jalen Duren,DraftKings,23.5,27.00426439966852,18.14604277184909,0.4444444444444444,0.5555555555555556,0.47614107883817425,0.5238589211618258,-0.03169663439372983,0.03169663439372983,under,0.03169663439372983
Joel Embiid,FanDuel,22.5,27.712241194516277,24.35472936705092,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Quentin Grimes,FanDuel,17.5,31.079275471148176,18.759016835522264,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
LeBron James,FanDuel,18.5,33.79508308425259,19.97642926216959,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Jay Huff,FanDuel,9.5,21.118036574433624,10.789929793543225,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Deandre Ayton,FanDuel,11.5,28.207097377161755,12.830746554269332,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Jalen Johnson,FanDuel,21.5,35.50326835223176,22.649569562701004,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Caris LeVert,FanDuel,7.5,20.27739158761583,8.57658403530636,0.5315172632245803,0.46848273677541974,0.5,0.5,0.03151726322458026,-0.03151726322458026,over,0.03151726322458026
Obi Toppin,FanDuel,8.5,18.00743388365607,8.931872423455562,0.46279761904761907,0.5372023809523809,0.4939310568053083,0.5060689431946916,-0.03113343775768923,0.031133437757689286,under,0.031133437757689286
Tre Jones,FanDuel,13.5,28.329476520534666,14.142494702731339,0.46279761904761907,0.5372023809523809,0.4939310568053083,0.5060689431946916,-0.03113343775768923,0.031133437757689286,under,0.031133437757689286
Cedric Coward,FanDuel,12.5,24.377043650708973,12.665154432585489,0.46279761904761907,0.5372023809523809,0.4939310568053083,0.5060689431946916,-0.03113343775768923,0.031133437757689286,under,0.031133437757689286
Austin Reaves,DraftKings,23.5,35.8195883177272,24.429594994615766,0.46279761904761907,0.5372023809523809,0.4937655860349127,0.5062344139650873,-0.03096796698729365,0.03096796698729365,under,0.03096796698729365
Tre Jones,DraftKings,13.5,28.329476520534666,14.142494702731339,0.46279761904761907,0.5372023809523809,0.4916850288945246,0.5083149711054754,-0.02888740984690552,0.02888740984690552,under,0.02888740984690552
LeBron James,BetOnline.ag,18.5,33.79508308425259,19.97642926216959,0.5315172632245803,0.46848273677541974,0.5030953363598845,0.4969046636401156,0.0284219268646958,-0.028421926864695857,over,0.0284219268646958
Andrew Nembhard,BetOnline.ag,14.5,28.07601678882211,17.19658121604985,0.5315172632245803,0.46848273677541974,0.5030953363598845,0.4969046636401156,0.0284219268646958,-0.028421926864695857,over,0.0284219268646958
Ajay Mitchell,BetOnline.ag,11.5,26.241873929968477,13.104962303771067,0.5315172632245803,0.46848273677541974,0.5030953363598845,0.4969046636401156,0.0284219268646958,-0.028421926864695857,over,0.0284219268646958
Ace Bailey,FanDuel,24.5,27.884127172414694,15.776762598823082,0.4444444444444444,0.5555555555555556,0.4718423169750604,0.5281576830249397,-0.027397872530615985,0.027397872530615874,under,0.027397872530615874
Jalen Johnson,DraftKings,21.5,35.50326835223176,22.649569562701004,0.5315172632245803,0.46848273677541974,0.5041554124246831,0.4958445875753168,0.02736185079989717,-0.02736185079989706,over,0.02736185079989717
Andrew Nembhard,DraftKings,14.5,28.07601678882211,17.19658121604985,0.5315172632245803,0.46848273677541974,0.5041554124246831,0.4958445875753168,0.02736185079989717,-0.02736185079989706,over,0.02736185079989717
Gui Santos,FanDuel,12.5,30.758589953471787,12.522366373074957,0.46279761904761907,0.5372023809523809,0.48987854251012153,0.5101214574898786,-0.02708092346250246,0.02708092346250235,under,0.02708092346250235
Shai Gilgeous-Alexander,BetOnline.ag,29.5,35.0665089866412,30.196928011744326,0.46279761904761907,0.5372023809523809,0.48974190636412124,0.5102580936358787,-0.02694428731650217,0.026944287316502225,under,0.026944287316502225
Alperen Sengun,BetOnline.ag,18.5,33.78217159192422,20.43203581918504,0.5315172632245803,0.46848273677541974,0.5051597457277305,0.4948402542722694,0.02635751749684978,-0.02635751749684967,over,0.02635751749684978
Isaiah Hartenstein,DraftKings,6.5,21.30887868354567,6.913157743150314,0.46279761904761907,0.5372023809523809,0.4368658399098084,0.5631341600901917,0.025931779137810695,-0.02593177913781075,over,0.025931779137810695
Derrick White,DraftKings,16.5,33.572976426726555,17.27443894632665,0.46279761904761907,0.5372023809523809,0.48863730270225597,0.511362697297744,-0.025839683654636902,0.025839683654636958,under,0.025839683654636958
Alperen Sengun,FanDuel,18.5,33.78217159192422,20.43203581918504,0.5315172632245803,0.46848273677541974,0.5060689431946916,0.4939310568053083,0.025448320029888616,-0.02544832002988856,over,0.025448320029888616
Nicolas Claxton,FanDuel,10.5,24.319840270628642,11.867996671707377,0.5315172632245803,0.46848273677541974,0.5060689431946916,0.4939310568053083,0.025448320029888616,-0.02544832002988856,over,0.025448320029888616
Jrue Holiday,FanDuel,15.5,29.35460099048884,16.606404368215447,0.5315172632245803,0.46848273677541974,0.5060689431946916,0.4939310568053083,0.025448320029888616,-0.02544832002988856,over,0.025448320029888616
Jaylen Brown,BetOnline.ag,25.5,34.49851657442528,25.792519778764674,0.46279761904761907,0.5372023809523809,0.4876847290640395,0.5123152709359606,-0.02488711001642041,0.0248871100164203,under,0.0248871100164203
Aaron Nesmith,DraftKings,12.5,27.119594066453608,13.271671198102743,0.46279761904761907,0.5372023809523809,0.487517163899638,0.512482836100362,-0.024719544852018938,0.024719544852018882,under,0.024719544852018882
Donovan Clingan,FanDuel,15.5,26.747338660836114,16.26418313530024,0.46279761904761907,0.5372023809523809,0.48581617766250607,0.5141838223374939,-0.023018558614886997,0.023018558614886997,under,0.023018558614886997
Kyle Anderson,DraftKings,5.5,18.125265133144648,5.576347593809225,0.46279761904761907,0.5372023809523809,0.48542880932556204,0.5145711906744379,-0.02263119027794297,0.022631190277943025,under,0.022631190277943025
LeBron James,DraftKings,18.5,33.79508308425259,19.97642926216959,0.5315172632245803,0.46848273677541974,0.510397604391948,0.4896023956080519,0.021119658832632227,-0.02111965883263217,over,0.021119658832632227
